# fecha: 2026-09-15 11:47:13
# rama: 3T_temporal
# tag: 3T
# sha_mundo_temporal: 1f447657faf00ef8
# sha_corre_3T: 95ed871994fd44c5
# python: 3.14.2
# numpy: 2.4.3
# arms: ['C1', 'C1p', 'C2', 'C2b', 'C3', 'C3C']
# seeds: [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]
# kwargs: {'T': 100000}
# constantes: {'L': 40, 'NK': 30, 'NKMAX': 90, 'K': 3, 'R_VAL': {'comida': 1.0, 'veneno': -3.0, 'neutro': 0.0}, 'E_VAL': {'comida': 0.8, 'veneno': -0.4, 'neutro': 0.1}}
# segundos: 128.7
arm,seed,W_AA,W_AB,W_BA,W_BB,sep,Wp_AA,Wn_AA,Wp_AB,Wn_AB,solap_A,solap_B,solap_A_s0,solap_A_s1,solap_A_s2,solap_A_s3,solap_A_s4,rho_s0,rho_s1,rho_s2,rho_s3,rho_s4,rho_cod_s0,rho_cod_s1,rho_cod_s2,rho_cod_s3,rho_cod_s4,splits,celdas,t_pool,fracTemp_med,acc_q1,acc_q2,acc_q3,acc_q4,base_q1,base_q2,base_q3,base_q4,lift_q1,lift_q2,lift_q3,lift_q4,early_acc,early_base,early_lift,early_nbit,nAB_q1,nAB_q2,nAB_q3,nAB_q4,nAA_q1,nAA_q2,nAA_q3,nAA_q4,nB_q1,nB_q2,nB_q3,nB_q4,deaths,Rtot,E_fin
C3C,2,0.0,0.0,0.0,-0.0,0.0,9.0,9.0,9.0,9.0,0,0,3,0,0,0,0,0.0,0.2696,0.2696,0.2696,0.2696,0.0,0.3143,0.3143,0.3143,0.3143,60,90,10017,0.5,0.5065,0.4903,0.5172,0.4867,0.5009,0.513,0.5009,0.4898,0.0056,-0.0227,0.0163,-0.0031,0.4046,0.4222,-0.0176,225,588,632,723,658,573,657,675,694,1163,1358,1403,1298,237,-5196.0,1.036
C3C,3,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,0,0,3,0,0,0,0,0.0,0.3146,0.3146,0.3146,0.3146,0.0,0.3549,0.3549,0.3549,0.3549,60,90,12557,0.382,0.5019,0.492,0.5048,0.5178,0.4974,0.5085,0.5184,0.5049,0.0044,-0.0165,-0.0136,0.0129,0.5253,0.5051,0.0202,198,542,644,685,683,538,665,672,636,1069,1352,1463,1343,216,-4979.0,1.02
C3C,4,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,0,0,3,0,0,0,0,0.0,0.2344,0.2344,0.2344,0.2344,0.0,0.2619,0.2619,0.2619,0.2619,60,90,12479,0.217,0.5174,0.5174,0.4873,0.508,0.5134,0.5092,0.4932,0.5004,0.004,0.0083,-0.0059,0.0076,0.5152,0.5308,-0.0157,211,566,624,653,665,528,582,687,644,1152,1253,1304,1309,227,-4815.0,1.488
C3C,5,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,0,1,3,0,0,0,0,0.0,0.3124,0.3124,0.3124,0.3124,0.0,0.3857,0.3857,0.3857,0.3857,60,90,10554,0.393,0.4685,0.5111,0.4925,0.5023,0.481,0.5126,0.4974,0.5028,-0.0126,-0.0015,-0.0049,-0.0006,0.4667,0.4862,-0.0195,290,609,644,623,665,691,616,642,659,1203,1327,1250,1339,239,-5283.0,1.468
C3C,6,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,0,0,3,0,0,0,0,0.0,0.2483,0.2483,0.2483,0.2483,0.0,0.2908,0.2908,0.2908,0.2908,60,90,9601,0.214,0.4799,0.4797,0.5012,0.4778,0.5039,0.4802,0.5129,0.4722,-0.024,-0.0005,-0.0117,0.0057,0.5038,0.5387,-0.0349,284,609,662,634,593,660,718,631,648,1287,1277,1330,1112,288,-5473.0,0.646
C3C,7,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,0,0,3,0,0,0,0,0.0,0.2775,0.2775,0.2775,0.2775,0.0,0.316,0.316,0.316,0.316,60,90,11159,0.471,0.4916,0.5016,0.4989,0.4843,0.4991,0.5052,0.4975,0.4838,-0.0075,-0.0037,0.0014,0.0005,0.5588,0.5167,0.0421,209,557,643,651,634,576,639,654,675,1129,1309,1292,1227,260,-5147.0,0.9
C3C,8,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,0,0,3,0,0,0,0,0.0,0.316,0.316,0.316,0.316,0.0,0.3613,0.3613,0.3613,0.3613,60,90,10817,0.281,0.5115,0.5049,0.5165,0.5065,0.5037,0.5086,0.4994,0.5054,0.0078,-0.0038,0.0171,0.0011,0.5032,0.4951,0.0081,305,622,674,688,625,594,661,644,609,1232,1382,1331,1259,234,-4915.0,1.468
C3C,9,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,0,0,3,0,0,0,0,0.0,0.2835,0.2835,0.2835,0.2835,0.0,0.3255,0.3255,0.3255,0.3255,60,90,10677,0.335,0.517,0.5103,0.482,0.4929,0.5082,0.503,0.4786,0.501,0.0088,0.0073,0.0034,-0.0081,0.525,0.5107,0.0143,327,653,670,671,622,610,643,721,640,1303,1331,1276,1267,223,-5226.0,0.126
C3C,10,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,0,0,3,0,0,0,0,0.0,0.3051,0.3051,0.3051,0.3051,0.0,0.3565,0.3565,0.3565,0.3565,60,90,11588,0.548,0.5317,0.5181,0.4913,0.5101,0.518,0.5072,0.4954,0.4864,0.0137,0.0109,-0.0041,0.0238,0.5,0.456,0.044,182,570,659,647,654,502,613,670,628,1152,1309,1291,1216,202,-4709.0,0.718
C3C,11,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,0,0,3,0,0,0,0,0.0,0.3146,0.3146,0.3146,0.3146,0.0,0.3559,0.3559,0.3559,0.3559,60,90,13522,0.231,0.524,0.4764,0.5286,0.5062,0.5072,0.4931,0.5254,0.5039,0.0168,-0.0167,0.0032,0.0024,0.5109,0.5427,-0.0318,199,590,645,657,650,536,709,586,634,1157,1317,1376,1304,227,-4853.0,1.496
C3C,12,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,0,0,3,0,0,0,0,0.0,0.2577,0.2577,0.2577,0.2577,0.0,0.2852,0.2852,0.2852,0.2852,60,90,11595,0.287,0.5098,0.5127,0.4833,0.4975,0.5172,0.5079,0.4866,0.5059,-0.0074,0.0048,-0.0034,-0.0084,0.4941,0.5503,-0.0561,189,545,685,650,604,524,651,695,610,1143,1381,1273,1243,236,-4956.0,0.648
C3C,13,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,0,0,3,0,0,0,0,0.0,0.2447,0.2447,0.2447,0.2447,0.0,0.2809,0.2809,0.2809,0.2809,60,90,9534,0.31,0.4816,0.5133,0.5216,0.5102,0.5042,0.5082,0.506,0.5086,-0.0227,0.0052,0.0156,0.0016,0.4867,0.5209,-0.0342,311,562,713,689,600,605,676,632,576,1187,1433,1355,1215,221,-4903.0,1.43
C3C,14,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,0,0,3,0,0,0,0,0.0,0.2406,0.2406,0.2406,0.2406,0.0,0.2805,0.2805,0.2805,0.2805,60,90,8650,0.294,0.5239,0.4825,0.4872,0.5067,0.5147,0.4794,0.5008,0.5092,0.0092,0.0031,-0.0135,-0.0025,0.5164,0.5204,-0.0039,442,658,676,630,678,598,725,663,660,1330,1292,1297,1386,209,-5296.0,1.494
C3C,15,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,0,0,3,0,0,0,0,0.0,0.242,0.242,0.242,0.242,0.0,0.2817,0.2817,0.2817,0.2817,60,90,10089,0.328,0.5059,0.4835,0.5273,0.5257,0.4942,0.4888,0.5218,0.5162,0.0117,-0.0053,0.0055,0.0095,0.5917,0.5306,0.0612,360,598,630,677,715,584,673,607,645,1153,1246,1403,1449,235,-4907.0,0.604
C3C,16,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,0,0,3,0,0,0,0,0.0,0.2517,0.2517,0.2517,0.2517,0.0,0.3054,0.3054,0.3054,0.3054,60,90,10274,0.246,0.5105,0.4946,0.4989,0.5004,0.5155,0.4994,0.4935,0.4954,-0.005,-0.0049,0.0054,0.005,0.5879,0.545,0.0429,400,608,636,657,636,583,650,660,635,1265,1283,1285,1248,260,-5047.0,1.434
C3C,17,0.0,0.0,-0.0,0.0,0.0,9.0,9.0,9.0,9.0,0,0,3,0,0,0,0,0.0,0.2723,0.2723,0.2723,0.2723,0.0,0.335,0.335,0.335,0.335,60,90,9546,0.566,0.4939,0.4937,0.4921,0.514,0.5068,0.5093,0.4996,0.5114,-0.013,-0.0156,-0.0075,0.0026,0.5676,0.5389,0.0286,321,605,627,625,660,620,643,645,624,1259,1316,1270,1342,241,-5079.0,1.496
C3C,18,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,0,0,3,0,0,0,0,0.0,0.2488,0.2488,0.2488,0.2488,0.0,0.2756,0.2756,0.2756,0.2756,60,90,13257,0.516,0.5262,0.4984,0.4865,0.4805,0.5112,0.4883,0.4972,0.497,0.0149,0.0102,-0.0107,-0.0166,0.4643,0.5508,-0.0865,187,573,630,648,652,516,634,684,705,1137,1206,1317,1341,255,-5114.0,1.202
C3C,19,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,0,0,3,0,0,0,0,0.0,0.2524,0.2524,0.2524,0.2524,0.0,0.2916,0.2916,0.2916,0.2916,60,90,10972,0.287,0.4974,0.4936,0.4751,0.4957,0.5006,0.4841,0.4894,0.496,-0.0032,0.0095,-0.0143,-0.0004,0.4962,0.5387,-0.0425,284,576,658,630,631,582,675,696,642,1159,1253,1269,1253,236,-5290.0,0.43
C3C,20,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,0,0,3,0,0,0,0,0.0,0.2976,0.2976,0.2976,0.2976,0.0,0.347,0.347,0.347,0.347,60,90,13713,0.567,0.4881,0.4845,0.5397,0.4881,0.5035,0.4929,0.5253,0.4887,-0.0154,-0.0084,0.0144,-0.0006,0.4699,0.5519,-0.082,183,514,627,700,594,539,667,597,623,1068,1258,1433,1165,219,-4843.0,1.146
