[16:23:14] [73/100] BARAJADO s22015: persiste 0 (vivos 0) · prev_post 0.412202 · D 0.006896 · err60 None (138.0 s; 804 s)
[16:23:55] [74/100] AZAR_S s22015: persiste 0 (vivos 0) · prev_post 0.190476 · D -0.024172 · err60 None (141.3 s; 845 s)
[16:23:56] [75/100] SIN_TRAGAR s22015: persiste 1 (vivos 2) · prev_post 0.0 · D None · err60 None (167.3 s; 846 s)
[16:26:02] [76/100] VIDA_S s22016: persiste 0 (vivos 0) · prev_post 0.8829 · D 0.829383 · err60 None (167.3 s; 971 s)
[16:26:37] [77/100] BARAJADO s22016: persiste 0 (vivos 0) · prev_post 0.289583 · D -0.009892 · err60 None (161.2 s; 1007 s)
[16:26:58] [78/100] INERTE s22016: persiste 1 (vivos 1) · prev_post 0.743266 · D -0.039341 · err60 None (182.3 s; 1028 s)
[16:28:54] [79/100] SIN_TRAGAR s22016: persiste 0 (vivos 0) · prev_post 0.0 · D None · err60 None (172.5 s; 1144 s)
[16:29:27] [80/100] AZAR_S s22016: persiste 0 (vivos 0) · prev_post 0.671429 · D 0.010541 · err60 None (169.5 s; 1177 s)
[16:29:49] [81/100] VIDA_S s22017: persiste 0 (vivos 0) · prev_post 0.881469 · D 0.997577 · err60 None (171.4 s; 1199 s)
[16:32:07] [82/100] INERTE s22017: persiste 1 (vivos 4) · prev_post 0.756028 · D -0.045429 · err60 None (192.8 s; 1337 s)
[16:32:11] [83/100] BARAJADO s22017: persiste 0 (vivos 0) · prev_post 0.467989 · D 0.014006 · err60 None (164.4 s; 1341 s)
[16:32:51] [84/100] SIN_TRAGAR s22017: persiste 0 (vivos 0) · prev_post 0.0 · D None · err60 None (181.2 s; 1380 s)
[16:34:54] [85/100] AZAR_S s22017: persiste 0 (vivos 0) · prev_post 0.621571 · D 0.036105 · err60 None (166.4 s; 1503 s)
[16:35:03] [86/100] VIDA_S s22018: persiste 0 (vivos 0) · prev_post 0.050457 · D 0.005664 · err60 None (171.4 s; 1513 s)
[16:35:54] [87/100] INERTE s22018: persiste 0 (vivos 0) · prev_post 0.833777 · D -0.071672 · err60 None (182.9 s; 1563 s)
[16:49:44] ENDO endo_serie_s22001-22020 · T 120000 · corte 60000 · mundo {'esc': 30, 'n0': 30, 'tope': 3000, 'muestra': 1000} · brazos ('VIDA_S', 'INERTE', 'BARAJADO', 'SIN_TRAGAR', 'AZAR_S') · pool 3 · shas {'corre_endo.py': '078734369e9721c5', 'motor_endo.py': '7e10329cf0cb9fd0', 'simbiontes.py': '72f8829defe3e69f', 'FABRICA_SIMB.py': '38ac0ddba8829c88', 'construye_endo.py': '750c9ced2c3d7631', 'identidad_endosimbiosis.py': '42f458cbbfbe3bc8', 'PREREGISTRO_endosimbiosis.md': '9e2b2dad50ebd414', 'motor_eco3.py': '2eec9830792d9822', 'corre_eco.py': '47d9cee4d6462116'}
[16:49:44] [1/100] INERTE s22001: persiste 0 (vivos 0) · prev_post 0.765808 · D 0.099415 · err60 None (195.3 s; 0 s)
[16:49:44] [2/100] BARAJADO s22001: persiste 0 (vivos 0) · prev_post 0.467583 · D 0.0019 · err60 None (180.4 s; 0 s)
[16:49:45] [3/100] SIN_TRAGAR s22001: persiste 0 (vivos 0) · prev_post 0.0 · D None · err60 None (167.6 s; 0 s)
[16:49:45] [4/100] AZAR_S s22001: persiste 0 (vivos 0) · prev_post 0.300831 · D -0.001192 · err60 None (164.6 s; 0 s)
[16:49:45] [5/100] VIDA_S s22001: persiste 0 (vivos 0) · prev_post 0.632362 · D -0.00832 · err60 None (180.0 s; 0 s)
[16:49:45] [6/100] VIDA_S s22002: persiste 0 (vivos 0) · prev_post 0.745378 · D 0.94017 · err60 None (174.9 s; 0 s)
[16:49:45] [7/100] INERTE s22002: persiste 0 (vivos 0) · prev_post 0.667649 · D 0.001527 · err60 None (189.8 s; 1 s)
[16:49:45] [8/100] BARAJADO s22002: persiste 0 (vivos 0) · prev_post 0.06684 · D 0.011129 · err60 None (169.7 s; 1 s)
[16:49:45] [9/100] SIN_TRAGAR s22002: persiste 0 (vivos 0) · prev_post 0.0 · D None · err60 None (193.8 s; 1 s)
[16:49:45] [10/100] AZAR_S s22002: persiste 0 (vivos 0) · prev_post 0.181187 · D -0.02364 · err60 None (183.1 s; 1 s)
[16:49:45] [11/100] VIDA_S s22003: persiste 0 (vivos 0) · prev_post 0.59127 · D -0.001143 · err60 None (195.0 s; 1 s)
[16:49:45] [12/100] INERTE s22003: persiste 0 (vivos 0) · prev_post 0.636429 · D 0.00668 · err60 None (194.3 s; 1 s)
[16:49:45] [13/100] BARAJADO s22003: persiste 0 (vivos 0) · prev_post 0.33027 · D -0.007025 · err60 None (194.7 s; 1 s)
[16:49:45] [14/100] SIN_TRAGAR s22003: persiste 1 (vivos 4) · prev_post 0.0 · D None · err60 None (253.1 s; 1 s)
[16:49:45] [15/100] AZAR_S s22003: persiste 0 (vivos 0) · prev_post 0.544563 · D -0.019912 · err60 None (212.1 s; 1 s)
[16:49:45] [16/100] VIDA_S s22004: persiste 0 (vivos 0) · prev_post 0.164706 · D 0.067779 · err60 None (197.5 s; 1 s)
[16:49:45] [17/100] INERTE s22004: persiste 0 (vivos 0) · prev_post 0.621895 · D 0.002588 · err60 None (234.8 s; 1 s)
